timestamp,x,y,z,d
1613596955482,-1.2378535,9.699116,12.627478,1
1613596955529,2.5160933,8.588253,6.295565,1
1613596955580,-0.54069203,5.8551493,4.9385896,1
1613596955627,-3.130149,5.771835,5.1492705,1
1613596955671,-5.039682,6.1730857,5.590742,1
1613596955721,-2.7710342,7.7656407,16.369932,1
1613596955778,2.1033506,13.835159,20.255075,1
1613596955821,0.39779472,7.4850516,5.133949,1
1613596955870,3.1797376,1.6310017,4.3257003,1
1613596955918,4.03874,-0.85215735,3.869864,1
1613596955968,4.528094,-0.313964,9.0746355,1
1613596956016,5.001168,1.6951636,5.1080923,1
1613596956062,4.759843,1.0813168,9.779458,1
1613596956108,6.5046616,6.875036,13.360072,1
1613596956158,2.3810663,12.195681,4.0968246,1
1613596956208,0.962802,8.419708,12.815174,1
1613596956256,2.469169,8.850646,5.336968,1
1613596956303,-0.06953338,5.4778395,5.3676124,1
1613596956354,-3.3772202,4.3784695,4.3285737,1
1613596956402,-4.1088567,4.4512506,5.4873176,1
1613596956451,-2.4674625,7.9035406,14.034249,1
1613596956499,2.0995202,12.300064,16.962711,1
1613596956552,-1.0080202,9.514291,4.0920367,1
1613596956599,-0.35969812,3.4581778,8.139022,1
1613596956649,4.1536574,1.9786249,3.7913373,1
1613596956697,3.6221669,-0.7879956,8.499094,1
1613596956747,3.8701959,-0.25171742,4.230894,1
1613596956795,4.806767,-0.27182788,8.995151,1
1613596956843,3.8740265,8.094111,11.161332,1
1613596956891,2.8187075,14.71523,7.8689666,1
1613596956941,1.8706443,9.816904,8.846717,1
1613596956988,0.8134102,7.4534497,3.7051504,1
1613596957040,0.09230771,5.5467896,7.775118,1
1613596957087,-2.93096,5.039241,2.29742,1
1613596957135,-3.7832592,4.2463155,9.845535,1
1613596957183,-0.21413697,12.793248,14.522647,1
1613596957233,-0.6422018,14.327387,10.093563,1
1613596957283,0.8124526,7.726377,8.087309,1
1613596957331,3.8721108,2.8184745,6.3817525,1
1613596957380,4.565442,0.1466606,3.0798116,1
1613596957428,4.575976,-0.9574978,4.464558,1
1613596957473,4.6008744,-0.24309868,1.8272191,1
1613596957525,6.1915135,4.1122456,12.959777,1
1613596957572,4.572145,13.942415,4.7901554,1
1613596957621,1.7643464,10.878928,8.644655,1
1613596957669,2.4854488,9.443425,9.973859,1
1613596957720,1.3353238,7.9456763,3.574911,1
1613596957768,-2.9692657,5.188632,6.5244403,1
1613596957817,-4.7083387,5.0153,4.0939517,1
1613596957867,-2.405216,8.435988,16.48006,1
1613596957915,4.7291985,13.174389,17.118805,1
1613596957963,-1.7990302,10.184639,-2.1996553,1
1613596958013,0.4744058,2.725584,8.40333,1
1613596958061,3.9630868,0.54599625,4.5114827,1
1613596958110,5.0461764,-0.035290893,4.016383,1
1613596958154,3.8960514,0.46938515,2.850936,1
1613596958208,6.7124696,1.2709293,7.3604603,1
1613596958253,9.0471945,7.783835,13.386886,1
1613596958305,0.8574617,13.781531,2.1192992,1
1613596958352,1.106448,9.361068,14.137675,1
1613596958401,2.4595928,9.08048,6.0820117,1
1613596958450,0.35374328,6.458462,7.0291166,1
1613596958499,-3.0535378,5.890582,4.1552405,1
1613596958547,-3.9029644,5.2211924,5.3896384,1
1613596958593,-1.244557,10.299555,15.640212,1
1613596958644,4.504153,14.417404,13.856131,1
1613596958693,1.3381968,8.813298,2.0972733,1
1613596958740,1.2453058,2.2036703,9.123475,1
1613596958789,2.7411385,0.19166966,2.7561295,1
1613596958837,5.2836714,-0.18851322,4.228021,1
1613596958884,3.606845,0.37362117,2.4027603,1
1613596958934,6.0133924,2.7418635,10.473746,1
1613596958983,7.4948616,11.578004,9.93268,1
1613596959033,1.4665204,12.590229,4.897411,1
1613596959082,2.272853,8.979928,11.785712,1
1613596959131,2.804343,8.028992,3.0836422,1
1613596959180,1.6455991,5.716292,2.887326,1
1613596959224,-3.451916,4.0126514,3.68887,1
1613596959277,-4.8165526,4.522115,9.734449,1
1613596959324,0.2867085,14.630001,19.975445,1
1613596959374,-0.26776478,14.0822315,11.078017,1
1613596959421,-0.45163152,5.4357038,5.182788,1
1613596959471,5.279841,0.76912636,7.8929076,1
1613596959517,5.0222354,-0.11094441,1.5657835,1
1613596959568,5.4512587,-0.6682906,2.927547,1
1613596959617,4.7263255,-0.42026198,1.3800013,1
1613596959669,8.973456,4.8285604,11.394038,1
1613596959712,6.526687,15.459316,5.584039,1
1613596959760,1.0260062,12.222495,10.203692,1
1613596959806,-0.10592368,8.052933,6.643188,1
1613596959857,0.008035439,7.079013,2.4793718,1
1613596959906,-3.2354896,6.048593,5.4336896,1
1613596959957,-3.8167765,5.9346337,5.6405396,1
1613596960004,1.5881407,11.880617,20.746344,1
1613596960053,3.0494986,13.115972,13.074696,1
1613596960393,-0.07049094,7.79437,4.609162,1
1613596960401,4.962862,3.630553,10.921922,1
1613596960401,5.435936,1.3523288,3.5969372,1
1613596960401,5.440725,-0.24214102,1.8109391,1
1613596960401,3.4009523,-0.28619242,0.52387166,1
1613596960401,4.737817,0.37553644,4.449236,1
1613596960401,8.634453,11.503307,11.314554,1
1613596960443,2.6568663,12.979988,5.2881284,1
1613596960490,1.233814,8.726154,14.83771,1
1613596960537,2.1866655,8.886079,4.2864375,1
1613596960584,-0.23903558,6.281299,4.133215,1
1613596960637,-3.0018253,5.835997,3.2416527,1
1613596960683,-4.600126,4.3171806,6.008273,1
1613596960734,0.2436147,12.062569,19.703476,1
1613596960780,4.097156,14.575416,8.309482,1
1613596960832,0.39492178,8.15923,4.359218,1
1613596960879,4.354761,3.285803,9.975774,1
1613596960930,4.6104507,1.176123,2.400845,1
1613596960977,4.256124,-0.88950527,5.1751266,1
1613596961028,4.3030486,-0.26608202,1.0189712,1
1613596961074,7.433572,2.4019015,12.483832,1
1613596961122,5.737592,13.406137,5.939323,1
1613596961170,2.5103474,11.810711,8.8898115,1
1613596961220,0.5653816,8.636136,7.8182125,1
1613596961267,0.93119985,7.5846467,3.4465876,1
1613596961318,-2.6771855,6.1424413,6.0915875,1
1613596961368,-4.804103,5.4835854,5.0295653,1
1613596961418,-0.74754214,8.018457,15.509973,1
1613596961467,3.8452973,13.560317,17.573685,1
1613596961515,1.8840512,8.870757,6.4832625,1
1613596961564,2.0190785,3.6161883,8.8419285,1
1613596961611,5.055753,1.354244,4.8600636,1
1613596961659,5.38997,0.10452448,3.6036406,1
1613596961708,4.2159033,-0.06880827,1.7755065,1
1613596961757,6.111072,1.0382231,7.6851,1
1613596961808,6.789081,11.253364,10.053343,1
1613596961855,5.4905214,12.055866,7.5270896,1
1613596961901,1.7566851,8.493446,6.538806,1
1613596961950,1.9012887,8.185087,3.4485028,1
1613596961999,-0.365444,5.6234007,6.0781813,1
1613596962050,-4.380826,4.831433,4.251962,1
1613596962098,-2.3506308,5.6875625,11.09717,1
1613596962146,1.7557275,11.701538,18.30149,1
1613596962195,3.672922,12.275166,7.2675686,1
1613596962244,0.57687324,6.960265,3.2292032,1
1613596962292,3.9927735,2.0456598,8.951099,1
1613596962341,5.6983294,0.63888735,2.9150975,1
1613596962386,5.489564,-0.14541943,3.5021305,1
1613596962436,5.248239,0.07579529,2.871046,1
1613596962485,7.5791335,5.432831,12.569061,1
1613596962534,6.70002,13.353467,5.1751266,1
1613596962583,3.6547265,9.4003315,8.9194975,1
1613596962631,2.0832403,7.962913,8.928116,1
1613596962681,2.2939208,7.576985,2.7666636,1
1613596962731,-2.1045172,6.1568055,6.65085,1
1613596962778,-3.0679026,5.4175086,8.021232,1
1613596962828,-0.13944107,8.524091,14.807066,1
1613596962876,2.5821705,12.19185,10.544612,1
1613596962921,1.1141092,9.883939,3.5902333,1
1613596962976,2.8943608,4.3861303,6.924734,1
1613596963021,4.405516,1.1742078,3.96084,1
1613596963071,4.555866,-0.42792308,5.802381,1
1613596963119,3.9563832,0.9731035,1.9421357,1
1613596963167,5.7873898,3.447644,10.734225,1
1613596963217,7.1386194,10.920105,11.002362,1
1613596963264,2.354252,12.92636,0.3045723,1
1613596963311,0.5194149,7.0713525,9.492166,1
1613596963358,0.84405476,7.4390855,2.14324,1
1613596963410,0.7320109,6.3761053,8.727012,1
1613596963458,-2.9865031,5.388779,3.9062543,1
1613596963505,-3.17037,4.946349,9.264248,1
1613596963555,1.4473675,12.6189575,17.09678,1
1613596963604,3.6662188,14.097553,3.8832712,1
1613596963653,0.4370579,7.2274466,6.9477177,1
1613596963701,2.2613614,2.6374807,8.105505,1
1613596963750,5.131407,0.3219087,3.824855,1
1613596963798,4.7043,-0.8665219,2.8490202,1
1613596963847,3.6595147,-0.86556435,1.8846774,1
1613596963896,5.0049987,7.136471,10.354041,1
1613596963944,8.540603,16.09902,10.196988,1
1613596963994,3.2170858,11.733141,7.6132765,1
1613596964041,-0.152848,7.316507,5.5811653,1
1613596964089,1.5306823,5.680859,1.6309031,1
1613596964140,-1.0472833,4.292282,2.417125,1
1613596964187,-4.254418,3.4102957,5.0592523,1
1613596964236,-2.4272416,8.753925,11.166121,1
1613596964286,1.116982,16.34226,21.023102,1
1613596964331,0.31831062,12.185147,3.0060732,1
1613596964380,3.4028676,3.894862,13.671306,1
1613596964431,5.381351,1.8608353,4.28931,1
1613596964479,4.4821277,-0.9077004,2.7321882,1
1613596964528,4.0875797,-0.8176824,0.7278489,1
1613596964579,6.871438,2.2774084,8.720309,1
1613596964624,10.065165,13.867719,8.4981365,1
1613596964671,1.9616201,11.069497,6.9601665,1
1613596964721,0.34991273,8.648584,8.019317,1
1613596964770,1.1361349,7.3337445,3.8928475,1
1613596964819,-1.1966751,5.161818,5.2708907,1
1613596964868,-4.8835874,5.195336,3.7319639,1
1613596964916,-4.5292606,8.010796,12.412967,1
1613596964964,2.7449694,14.389633,19.170069,1
1613596965011,0.29724264,10.594509,3.5787416,1
1613596965060,-0.13944107,3.739724,8.665724,1
1613596965110,4.285811,1.3935072,3.4245615,1
1613596965159,4.693765,-0.18372501,3.3345442,1
1613596965208,3.967875,0.5479116,2.3864806,1
1613596965255,6.3504815,1.856047,6.945802,1
1613596965307,7.971766,8.676356,15.2772665,1
1613596965357,4.3739142,13.858144,3.1286511,1
1613596965406,1.8524492,8.044314,11.6947365,1
1613596965455,1.8907548,7.7656403,4.8495293,1
1613596965502,-0.6029386,5.2240653,6.7715125,1
1613596965550,-4.3492246,4.95018,3.8363466,1
1613596965597,-4.7686706,4.5087085,8.45217,1
1613596965648,-0.4564197,9.8695755,16.562418,1
1613596965698,1.7595582,13.740354,11.126857,1
1613596965747,0.10379939,9.138896,6.6259503,1
1613596965797,3.3511553,3.0042567,10.139531,1
1613596965837,5.3689013,1.1359023,2.063756,1
1613596965887,4.316456,-0.5859336,3.4427567,1
1613596965938,3.670049,-0.7314948,1.2277367,1
1613596965984,4.385406,1.5266192,9.326494,1
1613596966035,6.695232,14.349411,8.244361,1
1613596966083,4.358592,10.921063,12.857311,1
1613596966130,2.551526,9.823608,10.234337,1
1613596966179,1.1533724,7.8901334,3.643861,1
1613596966228,-3.225913,5.6272316,6.2400217,1
1613596966276,-5.349,4.2578073,3.803787,1
1613596966325,-1.4801363,6.249697,13.6827965,1
1613596966373,1.534513,13.639801,14.844413,1
1613596966423,-1.6582572,10.725705,3.660141,1
1613596966473,1.8897971,5.614782,8.635078,1
1613596966522,5.983706,2.5436323,3.7089806,1
1613596966572,5.102678,0.22422938,4.461685,1
1613596966620,4.7914443,0.5728102,3.669717,1
1613596966666,5.110339,2.0427868,7.64488,1
1613596966714,5.7624917,10.312962,11.867111,1
1613596966763,2.344676,13.063303,2.7714515,1
1613596966811,0.44184607,7.2035055,12.864973,1
1613596966861,0.8976825,7.1115723,2.369243,1
1613596966911,0.06357855,5.796734,3.9914846,1
1613596966961,-3.890515,5.7048,5.5246654,1
1613596967008,-2.426284,6.256401,9.120602,1
1613596967057,0.3499127,12.612255,15.21885,1
1613596967105,3.3817995,14.126282,5.9488997,1
1613596967153,1.5776066,8.2492485,7.5491157,1
1613596967204,5.521166,4.55276,9.048779,1
1613596967250,5.80367,1.6013151,2.9112668,1
1613596967299,4.936048,0.30658638,4.4770074,1
1613596967350,5.701202,1.1981488,4.777706,1
1613596967398,6.009562,7.3557706,11.704314,1
1613596967446,2.5630178,12.242606,0.027814476,1
1613596967495,-0.7331776,7.2896943,10.654741,1
1613596967544,2.3542523,8.177425,6.7456565,1
1613596967593,-0.49759817,5.6425533,3.2224996,1
1613596967642,-3.2058027,5.0497746,3.5835302,1
1613596967688,-4.2266464,4.853459,5.4116635,1
1613596967736,-1.9934312,9.811159,16.282787,1
1613596967786,3.9784088,15.29556,8.960676,1
1613596967837,0.1382744,9.797751,5.190449,1
1613596967888,4.941795,4.6332016,12.223354,1
1613596967932,4.7579274,1.5419413,3.6476917,1
1613596967982,3.521615,-0.7238336,5.4595456,1
1613596968034,3.9075437,-0.6443496,1.019929,1
1613596968077,4.649714,2.5532084,9.89629,1
1613596968126,8.232243,16.856512,10.071538,1
1613596968180,5.0049987,12.669713,6.54934,1
1613596968228,0.28287795,7.0253854,7.138287,1
1613596968272,0.08943479,5.9039893,0.81499416,1
1613596968324,-1.6151636,4.9339004,4.4980755,1
1613596968373,-4.451692,4.1811957,4.5478725,1
1613596968421,-1.6850711,6.213307,14.852075,1
1613596968471,4.8000636,13.705878,16.590187,1
1613596968516,-0.011117392,13.791109,1.5878092,1
1613596968564,0.14210492,6.024652,8.252023,1
1613596968612,3.3501973,2.107906,6.593391,1
1613596968677,4.3566766,-0.42313486,3.5902333,1
1613596968711,4.36338,-0.4260078,2.0551374,1
1613596968759,4.0310793,1.1540974,3.9263647,1
1613596968808,6.5908504,12.214834,14.350271,1
1613596968858,2.8445637,14.077443,4.366879,1
1613596968910,-0.7216858,8.225308,12.205158,1
1613596968953,1.422469,8.584423,2.6172717,1
1613596969002,-2.4310722,5.399313,5.5217924,1
1613596969052,-5.08948,4.0739403,4.6024585,1
1613596969100,-2.418623,4.631286,6.4095244,1
1613596969149,-0.52728504,11.146108,15.346217,1
1613596969196,-0.47557256,14.55339,7.297256,1
1613596969255,-0.77722895,9.409908,6.285989,1
1613596969297,4.7981486,4.9262395,11.351901,1
1613596969342,4.4380755,1.5649246,4.431041,1
1613596969391,4.2427173,-0.46622866,1.8377532,1
1613596969450,4.0464015,-0.098495096,1.6241994,1
1613596969488,6.119691,6.638499,12.541289,1
1613596969538,6.023927,15.518689,5.305366,1
1613596969589,0.55580515,10.259335,9.985351,1
1613596969639,1.5996324,9.248067,7.8000164,1
1613596969685,0.72818035,6.980376,2.7216544,1
1613596969736,-3.526612,4.7078977,4.8926234,1
1613596969780,-4.907528,3.2858028,3.20622,1
1613596969828,-3.0410886,7.4438734,11.264757,1
1613596969893,1.3506461,14.902928,15.038814,1
1613596969925,-0.7101942,12.319218,1.3426535,1
1613596969980,2.8349874,4.8860183,12.591087,1
1613596970028,4.331778,2.3482738,3.0443788,1
1613596970076,4.4917035,-0.6845705,4.730782,1
1613596970123,4.6142817,0.4013927,1.2430589,1
1613596970173,6.1579967,1.3504136,9.134009,1
1613596970221,7.1539416,12.248351,9.534302,1
1613596970272,2.7277317,13.295051,7.0463543,1
1613596970319,2.921175,8.643796,11.045458,1
1613596970368,1.6992269,6.9976134,1.3483993,1
1613596970416,-0.55314136,4.722262,5.772694,1
1613596970463,-3.4423397,5.062224,4.0996976,1
1613596970511,-1.6630454,6.730432,12.228143,1
1613596970563,1.9395944,12.237818,16.57774,1
1613596970612,1.9434249,12.769307,5.958476,1
1613596970661,1.2165765,7.6890287,7.575928,1
1613596970709,3.2994423,2.8826365,7.5251737,1
1613596970755,4.068427,-0.06593534,3.8602877,1
1613596970806,3.6068444,-0.6328579,2.388396,1
1613596970851,3.8203983,0.69251513,3.455206,1
1613596970902,5.376562,7.149878,9.543879,1
1613596970953,4.711961,13.558403,6.9994297,1
1613596971000,2.909683,10.15974,10.8797865,1
1613596971051,2.3820238,8.234884,6.4056935,1
1613596971098,-0.5943198,5.8388696,4.2059956,1
1613596971145,-0.68625325,4.948265,5.06021,1
1613596971194,-2.6398377,4.34974,4.193546,1
1613596971244,-1.9101164,9.103463,13.986369,1
1613596971290,3.3693502,12.675457,11.419894,1
1613596971340,0.9685479,8.499193,8.636994,1
1613596971388,2.1828346,3.486907,8.753826,1
1613596971437,2.7794442,1.649197,5.5888267,1
1613596971485,3.7457025,0.99034107,5.182788,1
1613596971535,4.7167487,0.7978555,4.06618,1
1613596971582,6.518069,3.1785471,11.624828,1
1613596971634,5.737592,10.275614,6.124147,1
1613596971681,2.187623,8.313412,10.343507,1
1613596971731,2.9843788,7.399822,6.380795,1
1613596971778,1.2893571,5.0210457,5.1157527,1
1613596971829,-1.031961,4.4818945,5.658735,1
1613596971874,-4.4066825,4.406241,6.078181,1
1613596971925,-3.6740885,5.5582814,10.994702,1
1613596971973,1.230941,12.731002,19.480345,1
1613596972022,0.7837235,12.499252,7.500275,1
1613596972071,-0.0015409524,6.2583156,9.061229,1
1613596972119,5.1658816,2.405732,7.881416,1
1613596972166,4.1076903,-0.17223334,3.3211365,1
1613596972218,4.3806176,-1.1844584,3.8219824,1
1613596972264,4.737817,0.45310527,2.8777497,1
1613596972315,7.0610504,7.360559,12.50107,1
1613596972362,4.6851463,11.923711,4.5727715,1
1613596972413,2.0420618,9.0603695,13.191527,1
1613596972457,2.5046015,10.758265,6.6202054,1
1613596972506,-0.6249643,7.546341,4.576602,1
1613596972555,-4.3425207,4.7739744,5.3455863,1
1613596972605,-4.3157067,2.9975533,3.2186692,1
1613596972655,-1.8133948,6.998571,11.90446,1
1613596972703,3.1845257,14.771732,12.191752,1
1613596972753,-3.0813093,11.410417,-0.3897163,1
1613596972800,2.7602913,5.625316,11.852748,1
1613596972847,4.0626807,2.7792118,3.1353548,1
1613596972898,2.26998,-0.27182788,5.5313687,1
1613596972946,3.2965696,1.1617585,2.0685441,1
1613596972994,5.44647,4.306647,9.103364,1
1613596973044,8.147014,12.8516655,8.3995,1
1613596973092,2.9728873,12.336453,10.728478,1
1613596973138,2.8723354,9.801582,6.7494855,1
1613596973190,-1.0501562,5.5372133,3.1190748,1
1613596973235,-2.4914036,3.6027815,7.65254,1
1613596973287,-1.1823103,4.052872,3.3192213,1
1613596973333,-4.4708443,3.5089328,7.1459494,1
1613596973384,-1.8153102,7.516654,8.074859,1
1613596973432,-0.65752405,10.089832,12.367957,1
1613596973478,2.9594805,9.323721,8.645613,1
1613596973529,6.2595057,5.621485,12.215693,1
1613596973579,5.592031,4.894637,5.390596,1
1613596973629,5.8122888,3.3988044,2.7791128,1
1613596973676,5.750999,3.1641827,2.1710117,1
1613596973726,5.339215,5.315041,3.170787,1
1613596973773,6.206836,8.796061,12.482875,1
1613596973821,5.7567453,9.876278,12.136209,1
1613596973871,0.8498005,8.09507,9.747856,1
1613596973919,-3.5036285,5.0756307,6.602967,1
1613596973964,-3.4997978,2.6508877,4.514356,1
1613596974017,-4.621194,2.3425276,2.018747,1
1613596974065,-4.03033,4.9492226,7.513683,1
1613596974116,1.7806262,10.070679,10.015995,1
1613596974159,2.8100889,9.947144,11.854663,1
1613596974206,5.6839647,8.075916,10.282218,1
1613596974256,6.806318,5.1235127,5.0094547,1
